"period","respondent","respondent.name","type.name","value","value.units","date","hour","year","month","dayofweek","BGE_Rebate"
"2022-09-11T07","PJM","PJM Interconnection, LLC","Demand",78058,"megawatthours",2022-09-11,7,2022,9,"Sunday",0
"2022-09-11T06","PJM","PJM Interconnection, LLC","Demand",80074,"megawatthours",2022-09-11,6,2022,9,"Sunday",0
"2022-09-11T05","PJM","PJM Interconnection, LLC","Demand",82666,"megawatthours",2022-09-11,5,2022,9,"Sunday",0
"2022-09-11T04","PJM","PJM Interconnection, LLC","Demand",86928,"megawatthours",2022-09-11,4,2022,9,"Sunday",0
"2022-09-11T03","PJM","PJM Interconnection, LLC","Demand",89933,"megawatthours",2022-09-11,3,2022,9,"Sunday",0
"2022-09-11T02","PJM","PJM Interconnection, LLC","Demand",94239,"megawatthours",2022-09-11,2,2022,9,"Sunday",0
"2022-09-11T01","PJM","PJM Interconnection, LLC","Demand",97928,"megawatthours",2022-09-11,1,2022,9,"Sunday",0
"2022-09-11T00","PJM","PJM Interconnection, LLC","Demand",99755,"megawatthours",2022-09-11,0,2022,9,"Sunday",0
"2022-09-12T23","PJM","PJM Interconnection, LLC","Demand",107879,"megawatthours",2022-09-12,23,2022,9,"Monday",0
"2022-09-12T22","PJM","PJM Interconnection, LLC","Demand",110321,"megawatthours",2022-09-12,22,2022,9,"Monday",0
"2022-09-12T21","PJM","PJM Interconnection, LLC","Demand",110625,"megawatthours",2022-09-12,21,2022,9,"Monday",0
"2022-09-12T20","PJM","PJM Interconnection, LLC","Demand",109788,"megawatthours",2022-09-12,20,2022,9,"Monday",0
"2022-09-12T19","PJM","PJM Interconnection, LLC","Demand",108567,"megawatthours",2022-09-12,19,2022,9,"Monday",0
"2022-09-12T18","PJM","PJM Interconnection, LLC","Demand",106416,"megawatthours",2022-09-12,18,2022,9,"Monday",0
"2022-09-12T17","PJM","PJM Interconnection, LLC","Demand",103053,"megawatthours",2022-09-12,17,2022,9,"Monday",0
"2022-09-12T16","PJM","PJM Interconnection, LLC","Demand",99947,"megawatthours",2022-09-12,16,2022,9,"Monday",0
"2022-09-12T15","PJM","PJM Interconnection, LLC","Demand",97263,"megawatthours",2022-09-12,15,2022,9,"Monday",0
"2022-09-12T14","PJM","PJM Interconnection, LLC","Demand",94658,"megawatthours",2022-09-12,14,2022,9,"Monday",0
"2022-09-12T13","PJM","PJM Interconnection, LLC","Demand",92318,"megawatthours",2022-09-12,13,2022,9,"Monday",0
"2022-09-12T12","PJM","PJM Interconnection, LLC","Demand",90108,"megawatthours",2022-09-12,12,2022,9,"Monday",0
"2022-09-12T11","PJM","PJM Interconnection, LLC","Demand",86111,"megawatthours",2022-09-12,11,2022,9,"Monday",0
"2022-09-12T10","PJM","PJM Interconnection, LLC","Demand",81534,"megawatthours",2022-09-12,10,2022,9,"Monday",0
"2022-09-12T09","PJM","PJM Interconnection, LLC","Demand",78436,"megawatthours",2022-09-12,9,2022,9,"Monday",0
"2022-09-12T08","PJM","PJM Interconnection, LLC","Demand",77575,"megawatthours",2022-09-12,8,2022,9,"Monday",0
"2022-09-12T07","PJM","PJM Interconnection, LLC","Demand",78194,"megawatthours",2022-09-12,7,2022,9,"Monday",0
"2022-09-12T06","PJM","PJM Interconnection, LLC","Demand",79858,"megawatthours",2022-09-12,6,2022,9,"Monday",0
"2022-09-12T05","PJM","PJM Interconnection, LLC","Demand",81489,"megawatthours",2022-09-12,5,2022,9,"Monday",0
"2022-09-12T04","PJM","PJM Interconnection, LLC","Demand",85177,"megawatthours",2022-09-12,4,2022,9,"Monday",0
"2022-09-12T03","PJM","PJM Interconnection, LLC","Demand",88550,"megawatthours",2022-09-12,3,2022,9,"Monday",0
"2022-09-12T02","PJM","PJM Interconnection, LLC","Demand",93113,"megawatthours",2022-09-12,2,2022,9,"Monday",0
"2022-09-12T01","PJM","PJM Interconnection, LLC","Demand",96957,"megawatthours",2022-09-12,1,2022,9,"Monday",0
"2022-09-12T00","PJM","PJM Interconnection, LLC","Demand",97555,"megawatthours",2022-09-12,0,2022,9,"Monday",0
"2022-09-13T23","PJM","PJM Interconnection, LLC","Demand",104094,"megawatthours",2022-09-13,23,2022,9,"Tuesday",0
"2022-09-13T22","PJM","PJM Interconnection, LLC","Demand",106393,"megawatthours",2022-09-13,22,2022,9,"Tuesday",0
"2022-09-13T21","PJM","PJM Interconnection, LLC","Demand",106111,"megawatthours",2022-09-13,21,2022,9,"Tuesday",0
"2022-09-13T20","PJM","PJM Interconnection, LLC","Demand",105016,"megawatthours",2022-09-13,20,2022,9,"Tuesday",0
"2022-09-13T19","PJM","PJM Interconnection, LLC","Demand",103250,"megawatthours",2022-09-13,19,2022,9,"Tuesday",0
"2022-09-13T18","PJM","PJM Interconnection, LLC","Demand",101123,"megawatthours",2022-09-13,18,2022,9,"Tuesday",0
"2022-09-13T17","PJM","PJM Interconnection, LLC","Demand",98709,"megawatthours",2022-09-13,17,2022,9,"Tuesday",0
"2022-09-13T16","PJM","PJM Interconnection, LLC","Demand",96346,"megawatthours",2022-09-13,16,2022,9,"Tuesday",0
"2022-09-13T15","PJM","PJM Interconnection, LLC","Demand",94102,"megawatthours",2022-09-13,15,2022,9,"Tuesday",0
"2022-09-13T14","PJM","PJM Interconnection, LLC","Demand",92962,"megawatthours",2022-09-13,14,2022,9,"Tuesday",0
"2022-09-13T13","PJM","PJM Interconnection, LLC","Demand",91163,"megawatthours",2022-09-13,13,2022,9,"Tuesday",0
"2022-09-13T12","PJM","PJM Interconnection, LLC","Demand",88319,"megawatthours",2022-09-13,12,2022,9,"Tuesday",0
"2022-09-13T11","PJM","PJM Interconnection, LLC","Demand",85058,"megawatthours",2022-09-13,11,2022,9,"Tuesday",0
"2022-09-13T10","PJM","PJM Interconnection, LLC","Demand",80829,"megawatthours",2022-09-13,10,2022,9,"Tuesday",0
"2022-09-13T09","PJM","PJM Interconnection, LLC","Demand",77940,"megawatthours",2022-09-13,9,2022,9,"Tuesday",0
"2022-09-13T08","PJM","PJM Interconnection, LLC","Demand",77612,"megawatthours",2022-09-13,8,2022,9,"Tuesday",0
"2022-09-13T07","PJM","PJM Interconnection, LLC","Demand",78687,"megawatthours",2022-09-13,7,2022,9,"Tuesday",0
"2022-09-13T06","PJM","PJM Interconnection, LLC","Demand",80461,"megawatthours",2022-09-13,6,2022,9,"Tuesday",0
"2022-09-13T05","PJM","PJM Interconnection, LLC","Demand",82564,"megawatthours",2022-09-13,5,2022,9,"Tuesday",0
"2022-09-13T04","PJM","PJM Interconnection, LLC","Demand",86579,"megawatthours",2022-09-13,4,2022,9,"Tuesday",0
"2022-09-13T03","PJM","PJM Interconnection, LLC","Demand",91947,"megawatthours",2022-09-13,3,2022,9,"Tuesday",0
"2022-09-13T02","PJM","PJM Interconnection, LLC","Demand",98330,"megawatthours",2022-09-13,2,2022,9,"Tuesday",0
"2022-09-13T01","PJM","PJM Interconnection, LLC","Demand",103718,"megawatthours",2022-09-13,1,2022,9,"Tuesday",0
"2022-09-13T00","PJM","PJM Interconnection, LLC","Demand",105725,"megawatthours",2022-09-13,0,2022,9,"Tuesday",0
"2022-09-14T23","PJM","PJM Interconnection, LLC","Demand",104529,"megawatthours",2022-09-14,23,2022,9,"Wednesday",0
"2022-09-14T22","PJM","PJM Interconnection, LLC","Demand",106596,"megawatthours",2022-09-14,22,2022,9,"Wednesday",0
"2022-09-14T21","PJM","PJM Interconnection, LLC","Demand",105325,"megawatthours",2022-09-14,21,2022,9,"Wednesday",0
"2022-09-14T20","PJM","PJM Interconnection, LLC","Demand",102881,"megawatthours",2022-09-14,20,2022,9,"Wednesday",0
"2022-09-14T19","PJM","PJM Interconnection, LLC","Demand",99901,"megawatthours",2022-09-14,19,2022,9,"Wednesday",0
"2022-09-14T18","PJM","PJM Interconnection, LLC","Demand",96987,"megawatthours",2022-09-14,18,2022,9,"Wednesday",0
"2022-09-14T17","PJM","PJM Interconnection, LLC","Demand",93479,"megawatthours",2022-09-14,17,2022,9,"Wednesday",0
"2022-09-14T16","PJM","PJM Interconnection, LLC","Demand",90904,"megawatthours",2022-09-14,16,2022,9,"Wednesday",0
"2022-09-14T15","PJM","PJM Interconnection, LLC","Demand",88427,"megawatthours",2022-09-14,15,2022,9,"Wednesday",0
"2022-09-14T14","PJM","PJM Interconnection, LLC","Demand",87537,"megawatthours",2022-09-14,14,2022,9,"Wednesday",0
"2022-09-14T13","PJM","PJM Interconnection, LLC","Demand",86735,"megawatthours",2022-09-14,13,2022,9,"Wednesday",0
"2022-09-14T12","PJM","PJM Interconnection, LLC","Demand",84599,"megawatthours",2022-09-14,12,2022,9,"Wednesday",0
"2022-09-14T11","PJM","PJM Interconnection, LLC","Demand",81400,"megawatthours",2022-09-14,11,2022,9,"Wednesday",0
"2022-09-14T10","PJM","PJM Interconnection, LLC","Demand",76036,"megawatthours",2022-09-14,10,2022,9,"Wednesday",0
"2022-09-14T09","PJM","PJM Interconnection, LLC","Demand",72914,"megawatthours",2022-09-14,9,2022,9,"Wednesday",0
"2022-09-14T08","PJM","PJM Interconnection, LLC","Demand",72524,"megawatthours",2022-09-14,8,2022,9,"Wednesday",0
"2022-09-14T07","PJM","PJM Interconnection, LLC","Demand",73603,"megawatthours",2022-09-14,7,2022,9,"Wednesday",0
"2022-09-14T06","PJM","PJM Interconnection, LLC","Demand",75360,"megawatthours",2022-09-14,6,2022,9,"Wednesday",0
"2022-09-14T05","PJM","PJM Interconnection, LLC","Demand",78895,"megawatthours",2022-09-14,5,2022,9,"Wednesday",0
"2022-09-14T04","PJM","PJM Interconnection, LLC","Demand",83151,"megawatthours",2022-09-14,4,2022,9,"Wednesday",0
"2022-09-14T03","PJM","PJM Interconnection, LLC","Demand",87563,"megawatthours",2022-09-14,3,2022,9,"Wednesday",0
"2022-09-14T02","PJM","PJM Interconnection, LLC","Demand",93376,"megawatthours",2022-09-14,2,2022,9,"Wednesday",0
"2022-09-14T01","PJM","PJM Interconnection, LLC","Demand",98974,"megawatthours",2022-09-14,1,2022,9,"Wednesday",0
"2022-09-14T00","PJM","PJM Interconnection, LLC","Demand",101144,"megawatthours",2022-09-14,0,2022,9,"Wednesday",0
"2022-09-15T23","PJM","PJM Interconnection, LLC","Demand",104031,"megawatthours",2022-09-15,23,2022,9,"Thursday",0
"2022-09-15T22","PJM","PJM Interconnection, LLC","Demand",106344,"megawatthours",2022-09-15,22,2022,9,"Thursday",0
"2022-09-15T21","PJM","PJM Interconnection, LLC","Demand",105790,"megawatthours",2022-09-15,21,2022,9,"Thursday",0
"2022-09-15T20","PJM","PJM Interconnection, LLC","Demand",103170,"megawatthours",2022-09-15,20,2022,9,"Thursday",0
"2022-09-15T19","PJM","PJM Interconnection, LLC","Demand",100636,"megawatthours",2022-09-15,19,2022,9,"Thursday",0
"2022-09-15T18","PJM","PJM Interconnection, LLC","Demand",97653,"megawatthours",2022-09-15,18,2022,9,"Thursday",0
"2022-09-15T17","PJM","PJM Interconnection, LLC","Demand",94230,"megawatthours",2022-09-15,17,2022,9,"Thursday",0
"2022-09-15T16","PJM","PJM Interconnection, LLC","Demand",92025,"megawatthours",2022-09-15,16,2022,9,"Thursday",0
"2022-09-15T15","PJM","PJM Interconnection, LLC","Demand",90056,"megawatthours",2022-09-15,15,2022,9,"Thursday",0
"2022-09-15T14","PJM","PJM Interconnection, LLC","Demand",88308,"megawatthours",2022-09-15,14,2022,9,"Thursday",0
"2022-09-15T13","PJM","PJM Interconnection, LLC","Demand",86410,"megawatthours",2022-09-15,13,2022,9,"Thursday",0
"2022-09-15T12","PJM","PJM Interconnection, LLC","Demand",84626,"megawatthours",2022-09-15,12,2022,9,"Thursday",0
"2022-09-15T11","PJM","PJM Interconnection, LLC","Demand",81119,"megawatthours",2022-09-15,11,2022,9,"Thursday",0
"2022-09-15T10","PJM","PJM Interconnection, LLC","Demand",76610,"megawatthours",2022-09-15,10,2022,9,"Thursday",0
"2022-09-15T09","PJM","PJM Interconnection, LLC","Demand",73623,"megawatthours",2022-09-15,9,2022,9,"Thursday",0
"2022-09-15T08","PJM","PJM Interconnection, LLC","Demand",73352,"megawatthours",2022-09-15,8,2022,9,"Thursday",0
"2022-09-15T07","PJM","PJM Interconnection, LLC","Demand",74340,"megawatthours",2022-09-15,7,2022,9,"Thursday",0
"2022-09-15T06","PJM","PJM Interconnection, LLC","Demand",76353,"megawatthours",2022-09-15,6,2022,9,"Thursday",0
"2022-09-15T05","PJM","PJM Interconnection, LLC","Demand",79732,"megawatthours",2022-09-15,5,2022,9,"Thursday",0
"2022-09-15T04","PJM","PJM Interconnection, LLC","Demand",84181,"megawatthours",2022-09-15,4,2022,9,"Thursday",0
"2022-09-15T03","PJM","PJM Interconnection, LLC","Demand",88399,"megawatthours",2022-09-15,3,2022,9,"Thursday",0
"2022-09-15T02","PJM","PJM Interconnection, LLC","Demand",94266,"megawatthours",2022-09-15,2,2022,9,"Thursday",0
"2022-09-15T01","PJM","PJM Interconnection, LLC","Demand",99698,"megawatthours",2022-09-15,1,2022,9,"Thursday",0
"2022-09-15T00","PJM","PJM Interconnection, LLC","Demand",101797,"megawatthours",2022-09-15,0,2022,9,"Thursday",0
"2022-09-16T23","PJM","PJM Interconnection, LLC","Demand",102812,"megawatthours",2022-09-16,23,2022,9,"Friday",0
"2022-09-16T22","PJM","PJM Interconnection, LLC","Demand",105796,"megawatthours",2022-09-16,22,2022,9,"Friday",0
"2022-09-16T21","PJM","PJM Interconnection, LLC","Demand",105346,"megawatthours",2022-09-16,21,2022,9,"Friday",0
"2022-09-16T20","PJM","PJM Interconnection, LLC","Demand",102821,"megawatthours",2022-09-16,20,2022,9,"Friday",0
"2022-09-16T19","PJM","PJM Interconnection, LLC","Demand",99980,"megawatthours",2022-09-16,19,2022,9,"Friday",0
"2022-09-16T18","PJM","PJM Interconnection, LLC","Demand",96614,"megawatthours",2022-09-16,18,2022,9,"Friday",0
"2022-09-16T17","PJM","PJM Interconnection, LLC","Demand",93130,"megawatthours",2022-09-16,17,2022,9,"Friday",0
"2022-09-16T16","PJM","PJM Interconnection, LLC","Demand",90491,"megawatthours",2022-09-16,16,2022,9,"Friday",0
"2022-09-16T15","PJM","PJM Interconnection, LLC","Demand",88148,"megawatthours",2022-09-16,15,2022,9,"Friday",0
"2022-09-16T14","PJM","PJM Interconnection, LLC","Demand",86338,"megawatthours",2022-09-16,14,2022,9,"Friday",0
"2022-09-16T13","PJM","PJM Interconnection, LLC","Demand",84711,"megawatthours",2022-09-16,13,2022,9,"Friday",0
"2022-09-16T12","PJM","PJM Interconnection, LLC","Demand",83507,"megawatthours",2022-09-16,12,2022,9,"Friday",0
"2022-09-16T11","PJM","PJM Interconnection, LLC","Demand",79962,"megawatthours",2022-09-16,11,2022,9,"Friday",0
"2022-09-16T10","PJM","PJM Interconnection, LLC","Demand",74691,"megawatthours",2022-09-16,10,2022,9,"Friday",0
"2022-09-16T09","PJM","PJM Interconnection, LLC","Demand",71983,"megawatthours",2022-09-16,9,2022,9,"Friday",0
"2022-09-16T08","PJM","PJM Interconnection, LLC","Demand",71660,"megawatthours",2022-09-16,8,2022,9,"Friday",0
"2022-09-16T07","PJM","PJM Interconnection, LLC","Demand",72799,"megawatthours",2022-09-16,7,2022,9,"Friday",0
"2022-09-16T06","PJM","PJM Interconnection, LLC","Demand",74849,"megawatthours",2022-09-16,6,2022,9,"Friday",0
"2022-09-16T05","PJM","PJM Interconnection, LLC","Demand",78087,"megawatthours",2022-09-16,5,2022,9,"Friday",0
"2022-09-16T04","PJM","PJM Interconnection, LLC","Demand",82722,"megawatthours",2022-09-16,4,2022,9,"Friday",0
"2022-09-16T03","PJM","PJM Interconnection, LLC","Demand",87112,"megawatthours",2022-09-16,3,2022,9,"Friday",0
"2022-09-16T02","PJM","PJM Interconnection, LLC","Demand",93127,"megawatthours",2022-09-16,2,2022,9,"Friday",0
"2022-09-16T01","PJM","PJM Interconnection, LLC","Demand",98757,"megawatthours",2022-09-16,1,2022,9,"Friday",0
"2022-09-16T00","PJM","PJM Interconnection, LLC","Demand",100988,"megawatthours",2022-09-16,0,2022,9,"Friday",0
"2022-09-17T23","PJM","PJM Interconnection, LLC","Demand",100270,"megawatthours",2022-09-17,23,2022,9,"Saturday",0
"2022-09-17T22","PJM","PJM Interconnection, LLC","Demand",102606,"megawatthours",2022-09-17,22,2022,9,"Saturday",0
"2022-09-17T21","PJM","PJM Interconnection, LLC","Demand",102337,"megawatthours",2022-09-17,21,2022,9,"Saturday",0
"2022-09-17T20","PJM","PJM Interconnection, LLC","Demand",100723,"megawatthours",2022-09-17,20,2022,9,"Saturday",0
"2022-09-17T19","PJM","PJM Interconnection, LLC","Demand",97982,"megawatthours",2022-09-17,19,2022,9,"Saturday",0
"2022-09-17T18","PJM","PJM Interconnection, LLC","Demand",94535,"megawatthours",2022-09-17,18,2022,9,"Saturday",0
"2022-09-17T17","PJM","PJM Interconnection, LLC","Demand",90565,"megawatthours",2022-09-17,17,2022,9,"Saturday",0
"2022-09-17T16","PJM","PJM Interconnection, LLC","Demand",86776,"megawatthours",2022-09-17,16,2022,9,"Saturday",0
"2022-09-17T15","PJM","PJM Interconnection, LLC","Demand",83791,"megawatthours",2022-09-17,15,2022,9,"Saturday",0
"2022-09-17T14","PJM","PJM Interconnection, LLC","Demand",80038,"megawatthours",2022-09-17,14,2022,9,"Saturday",0
"2022-09-17T13","PJM","PJM Interconnection, LLC","Demand",76994,"megawatthours",2022-09-17,13,2022,9,"Saturday",0
"2022-09-17T12","PJM","PJM Interconnection, LLC","Demand",74166,"megawatthours",2022-09-17,12,2022,9,"Saturday",0
"2022-09-17T11","PJM","PJM Interconnection, LLC","Demand",73104,"megawatthours",2022-09-17,11,2022,9,"Saturday",0
"2022-09-17T10","PJM","PJM Interconnection, LLC","Demand",71481,"megawatthours",2022-09-17,10,2022,9,"Saturday",0
"2022-09-17T09","PJM","PJM Interconnection, LLC","Demand",70746,"megawatthours",2022-09-17,9,2022,9,"Saturday",0
"2022-09-17T08","PJM","PJM Interconnection, LLC","Demand",71290,"megawatthours",2022-09-17,8,2022,9,"Saturday",0
"2022-09-17T07","PJM","PJM Interconnection, LLC","Demand",72883,"megawatthours",2022-09-17,7,2022,9,"Saturday",0
"2022-09-17T06","PJM","PJM Interconnection, LLC","Demand",75346,"megawatthours",2022-09-17,6,2022,9,"Saturday",0
"2022-09-17T05","PJM","PJM Interconnection, LLC","Demand",78275,"megawatthours",2022-09-17,5,2022,9,"Saturday",0
"2022-09-17T04","PJM","PJM Interconnection, LLC","Demand",82091,"megawatthours",2022-09-17,4,2022,9,"Saturday",0
"2022-09-17T03","PJM","PJM Interconnection, LLC","Demand",86181,"megawatthours",2022-09-17,3,2022,9,"Saturday",0
"2022-09-17T02","PJM","PJM Interconnection, LLC","Demand",91295,"megawatthours",2022-09-17,2,2022,9,"Saturday",0
"2022-09-17T01","PJM","PJM Interconnection, LLC","Demand",96040,"megawatthours",2022-09-17,1,2022,9,"Saturday",0
"2022-09-17T00","PJM","PJM Interconnection, LLC","Demand",99135,"megawatthours",2022-09-17,0,2022,9,"Saturday",0
"2022-09-18T23","PJM","PJM Interconnection, LLC","Demand",108984,"megawatthours",2022-09-18,23,2022,9,"Sunday",0
"2022-09-18T22","PJM","PJM Interconnection, LLC","Demand",110775,"megawatthours",2022-09-18,22,2022,9,"Sunday",0
"2022-09-18T21","PJM","PJM Interconnection, LLC","Demand",108907,"megawatthours",2022-09-18,21,2022,9,"Sunday",0
"2022-09-18T20","PJM","PJM Interconnection, LLC","Demand",105573,"megawatthours",2022-09-18,20,2022,9,"Sunday",0
"2022-09-18T19","PJM","PJM Interconnection, LLC","Demand",101714,"megawatthours",2022-09-18,19,2022,9,"Sunday",0
"2022-09-18T18","PJM","PJM Interconnection, LLC","Demand",97478,"megawatthours",2022-09-18,18,2022,9,"Sunday",0
"2022-09-18T17","PJM","PJM Interconnection, LLC","Demand",92385,"megawatthours",2022-09-18,17,2022,9,"Sunday",0
"2022-09-18T16","PJM","PJM Interconnection, LLC","Demand",86806,"megawatthours",2022-09-18,16,2022,9,"Sunday",0
"2022-09-18T15","PJM","PJM Interconnection, LLC","Demand",82208,"megawatthours",2022-09-18,15,2022,9,"Sunday",0
"2022-09-18T14","PJM","PJM Interconnection, LLC","Demand",77918,"megawatthours",2022-09-18,14,2022,9,"Sunday",0
"2022-09-18T13","PJM","PJM Interconnection, LLC","Demand",74512,"megawatthours",2022-09-18,13,2022,9,"Sunday",0
"2022-09-18T12","PJM","PJM Interconnection, LLC","Demand",71632,"megawatthours",2022-09-18,12,2022,9,"Sunday",0
"2022-09-18T11","PJM","PJM Interconnection, LLC","Demand",70555,"megawatthours",2022-09-18,11,2022,9,"Sunday",0
"2022-09-18T10","PJM","PJM Interconnection, LLC","Demand",69875,"megawatthours",2022-09-18,10,2022,9,"Sunday",0
"2022-09-18T09","PJM","PJM Interconnection, LLC","Demand",70350,"megawatthours",2022-09-18,9,2022,9,"Sunday",0
"2022-09-18T08","PJM","PJM Interconnection, LLC","Demand",71349,"megawatthours",2022-09-18,8,2022,9,"Sunday",0
"2022-09-18T07","PJM","PJM Interconnection, LLC","Demand",73126,"megawatthours",2022-09-18,7,2022,9,"Sunday",0
"2022-09-18T06","PJM","PJM Interconnection, LLC","Demand",75867,"megawatthours",2022-09-18,6,2022,9,"Sunday",0
"2022-09-18T05","PJM","PJM Interconnection, LLC","Demand",79321,"megawatthours",2022-09-18,5,2022,9,"Sunday",0
"2022-09-18T04","PJM","PJM Interconnection, LLC","Demand",83237,"megawatthours",2022-09-18,4,2022,9,"Sunday",0
"2022-09-18T03","PJM","PJM Interconnection, LLC","Demand",87062,"megawatthours",2022-09-18,3,2022,9,"Sunday",0
"2022-09-18T02","PJM","PJM Interconnection, LLC","Demand",91036,"megawatthours",2022-09-18,2,2022,9,"Sunday",0
"2022-09-18T01","PJM","PJM Interconnection, LLC","Demand",95028,"megawatthours",2022-09-18,1,2022,9,"Sunday",0
"2022-09-18T00","PJM","PJM Interconnection, LLC","Demand",97423,"megawatthours",2022-09-18,0,2022,9,"Sunday",0
"2022-09-19T23","PJM","PJM Interconnection, LLC","Demand",114553,"megawatthours",2022-09-19,23,2022,9,"Monday",0
"2022-09-19T22","PJM","PJM Interconnection, LLC","Demand",116558,"megawatthours",2022-09-19,22,2022,9,"Monday",0
